aX,aY,aZ,gX,gY,gZ
0.065,-2.365,2.133,-65.125,-400.024,-147.095
-3.934,-1.984,4,-117.859,-342.468,-81.36
-2.797,-2.606,4,-109.558,-153.442,37.292
0.848,-2.543,3.056,-103.027,69.458,132.629
1.813,-1.362,1.782,-130.859,142.212,165.344
1.086,0.079,1.992,-133.484,129.028,148.682
0.031,0.555,2.577,-68.42,128.479,118.53
-0.511,-0.31,2.775,29.48,173.218,95.581
-0.695,-1.331,2.578,85.876,238.22,79.529
-0.852,-1.591,2.289,75.256,297.974,70.862
-1.007,-1.247,2.029,38.757,343.262,72.998
-1.139,-0.799,1.843,18.188,372.192,87.708
-1.357,-0.514,1.733,24.902,386.169,110.229
-1.597,-0.48,1.669,47.546,391.113,134.705
-1.879,-0.562,1.633,68.176,390.564,156.25
-2.128,-0.622,1.574,75.256,388.062,171.326
-2.311,-0.589,1.498,68.054,383.179,179.993
-2.528,-0.424,1.431,54.138,375.305,183.044
-2.858,-0.259,1.322,44.922,368.896,183.777
-3.124,-0.175,1.155,42.419,364.624,187.927
-3.336,-0.105,0.949,40.71,360.718,196.289
-3.555,-0.011,0.744,34.241,354.858,204.59
-3.756,-0.009,0.531,21.423,345.764,209.106
-3.96,-0.006,0.263,-0.122,334.9,209.045
-4,0.1,-0.05,-29.541,321.533,203.735
-4,0.391,-0.425,-61.646,307.007,191.467
-3.879,0.807,-0.783,-83.13,289.612,170.471
-3.54,1.151,-1.068,-81.665,265.991,139.038
-3.203,1.153,-1.257,-55.42,234.802,97.534
-2.937,0.842,-1.354,-21.484,195.984,51.331
-2.776,0.496,-1.349,2.441,152.527,8.484
-2.618,0.244,-1.275,12.085,109.558,-23.499
-2.43,0.14,-1.176,11.658,68.542,-42.114
-2.21,0.128,-1.056,8.118,29.846,-48.34
-1.979,0.151,-0.931,6.348,-5.92,-46.204
-1.769,0.168,-0.782,7.08,-39.307,-39.612
-1.6,0.197,-0.623,8.728,-69.885,-32.654
-1.449,0.235,-0.472,10.315,-94.849,-27.954
-1.313,0.271,-0.328,10.986,-114.197,-27.1
-1.2,0.286,-0.206,11.841,-128.296,-30.823
-1.123,0.271,-0.075,12.939,-138,-38.452
-1.089,0.256,0.056,13.55,-143.311,-48.096
-1.078,0.2,0.198,14.099,-144.287,-58.472
-1.028,0.14,0.302,13.123,-140.503,-69.214
-0.946,0.119,0.371,9.888,-133.423,-79.285
-0.865,0.111,0.405,6.592,-126.404,-88.44
-0.791,0.069,0.429,4.883,-121.338,-95.642
-0.744,0.036,0.448,3.906,-119.08,-100.525
-0.746,-0.024,0.506,3.662,-119.507,-102.722
-0.833,-0.091,0.594,3.357,-121.094,-101.318
-0.917,-0.178,0.692,1.831,-122.375,-96.68
-0.972,-0.241,0.779,-2.747,-122.314,-90.82
-1.007,-0.229,0.87,-9.033,-121.948,-85.632
-1.035,-0.179,0.96,-12.878,-121.338,-81.787
-1.051,-0.163,1.033,-12.634,-121.216,-78.979
-1.045,-0.211,1.089,-10.315,-121.643,-76.599
-1.043,-0.264,1.145,-9.399,-122.864,-75.623
-1.049,-0.312,1.23,-10.986,-125.122,-76.05
-1.075,-0.343,1.339,-14.343,-127.502,-76.843
-1.158,-0.367,1.489,-16.724,-129.089,-77.515
-1.219,-0.436,1.606,-17.7,-126.77,-76.66
-1.191,-0.514,1.652,-20.02,-120.911,-75.439
-1.091,-0.534,1.635,-24.902,-114.807,-74.829
-1,-0.493,1.61,-30.396,-111.572,-76.355
-0.937,-0.487,1.605,-32.41,-111.389,-79.651
-0.92,-0.54,1.657,-30.823,-112.244,-83.679
-0.948,-0.637,1.733,-27.527,-112.427,-85.876
-0.951,-0.757,1.789,-25.696,-109.375,-84.045
-0.892,-0.838,1.792,-27.71,-103.516,-79.102
-0.787,-0.839,1.764,-32.959,-96.802,-73.73
-0.715,-0.793,1.745,-37.476,-91.309,-68.481
-0.623,-0.766,1.726,-37.903,-86.426,-63.232
-0.513,-0.766,1.695,-35.217,-82.153,-57.312
-0.449,-0.782,1.668,-31.372,-78.735,-51.697
-0.372,-0.815,1.633,-26.978,-75.806,-46.204
-0.269,-0.805,1.584,-23.56,-72.449,-41.687
-0.143,-0.751,1.533,-19.47,-68.97,-37.842
-0.039,-0.668,1.503,-12.39,-66.04,-34.851
0.044,-0.63,1.471,-1.221,-62.805,-32.837
0.127,-0.636,1.44,11.108,-58.594,-32.104
0.197,-0.639,1.422,21.606,-52.856,-32.349
0.258,-0.597,1.404,29.663,-45.044,-32.654
0.326,-0.511,1.37,37.048,-36.194,-32.715
0.391,-0.453,1.328,45.532,-27.283,-32.166
0.428,-0.438,1.337,54.565,-19.958,-31.189
0.251,-0.381,1.919,62.805,-12.207,-28.259
0.182,-1.23,3.454,73.547,16.235,-13.733
2.43,-1.416,1.254,66.284,94.543,24.902
2.049,-1.268,2.839,12.024,111.633,53.223
2.386,-0.626,2.426,-17.517,137.39,85.693
0.541,-0.044,1.408,7.08,188.049,89.844
-0.651,-1.778,1.059,24.353,167.053,40.527
-0.376,-1.072,1.224,-17.212,151.123,28.687
0.197,0.504,1.256,-32.471,115.54,26.306
0.123,-0.218,1.082,-23.987,102.112,8.545
-0.28,-0.597,1.025,-21.912,87.708,4.395
-0.256,-0.241,1.055,-30.579,71.96,4.944
-0.159,0.101,1.038,-34.241,59.631,0.549
-0.251,0.268,1.054,-26.428,48.279,1.282
-0.275,0.336,1.051,-8.423,38.696,7.446
-0.257,0.19,1.01,14.404,31.494,16.052
-0.258,-0.127,0.953,31.799,25.452,22.583
-0.275,-0.334,0.909,38.208,20.935,24.231
-0.303,-0.377,0.904,35.583,17.517,21.79
-0.308,-0.361,0.895,29.724,15.137,17.822
-0.318,-0.31,0.897,23.56,13.55,13.794
-0.331,-0.254,0.9,18.738,12.329,11.169
-0.325,-0.19,0.92,16.724,11.414,9.888
-0.296,-0.186,0.924,17.334,10.498,9.705
-0.282,-0.222,0.925,18.921,8.728,10.132
-0.26,-0.286,0.905,19.714,6.348,10.193
-0.227,-0.378,0.875,18.311,3.845,9.277
0.123,-0.182,1.829,-6.653,-248.535,-40.833
-0.002,-0.12,1.87,1.831,-298.34,-46.143
0.082,-0.383,1.991,20.447,-343.079,-57.251
-0.543,-0.868,2.204,25.33,-378.052,-75.989
-0.815,-1.548,2.539,16.663,-388.611,-92.224
-0.742,-2.106,2.552,-3.357,-370.422,-108.276
0.071,-2.51,2.311,-54.565,-336.975,-108.643
-0.459,-2.001,3.29,-138.184,-297.791,-83.679
-2.157,-0.351,4,-178.345,-201.111,-22.4
0.487,-1.031,3.675,-100.464,-34.18,63.232
2.171,-1.547,2.063,-33.752,69.885,119.568
1.932,-1.091,1.905,-31.555,76.172,125.488
0.81,-0.26,2.615,-35.645,65.063,106.201
0.034,-0.205,3.13,-3.662,98.45,89.905
-0.137,-0.845,3.153,38.757,165.466,82.397
-0.242,-1.256,2.851,48.523,229.248,79.224
-0.499,-1.111,2.585,25.574,271.79,79.407
-0.858,-0.71,2.431,6.409,298.157,81.482
-1.169,-0.499,2.377,11.597,315.552,88.562
-1.423,-0.623,2.334,32.654,328.308,101.929
-1.655,-0.861,2.282,47.18,338.379,119.019
-1.907,-0.916,2.219,42.114,346.497,135.62
-2.175,-0.732,2.116,25.635,353.455,148.682
-2.345,-0.467,1.977,12.634,359.375,155.823
-2.413,-0.286,1.854,10.559,362.183,157.288
-2.434,-0.287,1.76,17.029,360.413,154.053
-2.445,-0.447,1.671,24.048,354.309,148.865
-2.46,-0.59,1.583,24.048,345.947,145.325
-2.469,-0.701,1.497,17.09,336.487,145.874
-2.515,-0.729,1.387,5.493,326.111,150.024
-2.569,-0.658,1.237,-7.996,315.125,155.212
-2.613,-0.541,1.039,-20.081,303.833,160.278
-2.669,-0.441,0.804,-29.114,291.26,163.269
-2.73,-0.353,0.531,-36.865,278.259,162.048
-2.784,-0.24,0.255,-43.274,264.771,155.212
-2.825,-0.076,-0.017,-46.814,251.16,143.311
-2.839,0.141,-0.286,-44.128,236.938,128.296
-2.79,0.387,-0.538,-33.386,220.337,112.549
-2.697,0.566,-0.763,-14.221,199.829,95.947
-2.574,0.575,-0.941,9.338,174.316,77.881
-2.467,0.477,-1.048,28.442,144.409,56.58
-2.372,0.357,-1.096,36.194,112.122,33.691
-2.293,0.265,-1.08,31.799,78.979,12.695
-2.174,0.238,-1.05,19.165,46.326,-2.808
-2.062,0.301,-0.966,5.31,15.442,-12.817
-1.899,0.322,-0.892,-3.418,-11.78,-17.456
-1.7,0.294,-0.823,-6.897,-37.231,-18.494
-1.5,0.259,-0.747,-8.667,-61.279,-19.592
-1.337,0.254,-0.644,-9.888,-83.496,-22.461
-1.211,0.256,-0.509,-9.705,-102.661,-27.039
-1.132,0.281,-0.344,-6.836,-117.188,-32.837
-1.091,0.285,-0.162,-0.488,-125.732,-38.574
-1.033,0.211,-0.023,8.301,-128.113,-43.884
-0.932,0.093,0.066,14.404,-126.77,-49.255
-0.828,0.028,0.148,15.259,-125.122,-55.115
-0.747,0.023,0.23,13.428,-124.207,-60.425
-0.687,0.003,0.309,12.085,-122.864,-64.209
-0.641,-0.044,0.381,12.329,-123.169,-66.772
-0.62,-0.108,0.45,13.367,-124.878,-68.359
-0.61,-0.158,0.518,13.977,-127.197,-68.787
-0.61,-0.199,0.59,14.099,-129.15,-68.542
-0.644,-0.212,0.687,14.526,-130.554,-67.871
-0.732,-0.211,0.814,16.113,-131.348,-66.772
-0.773,-0.26,0.914,19.165,-130.127,-66.895
-0.797,-0.304,0.994,21.118,-127.808,-68.176
-0.801,-0.327,1.041,21.118,-125.671,-70.068
-0.79,-0.35,1.073,19.836,-123.84,-71.533
-0.762,-0.368,1.109,17.7,-122.742,-71.96
-0.776,-0.359,1.177,15.93,-123.352,-71.899
-0.803,-0.376,1.242,16.113,-124.634,-71.594
-0.821,-0.423,1.305,16.602,-125.183,-70.74
-0.819,-0.464,1.388,14.587,-124.756,-70.251
-0.828,-0.487,1.471,11.169,-124.634,-70.496
-0.829,-0.501,1.518,6.775,-124.817,-70.435
-0.852,-0.5,1.576,2.075,-125.793,-70.007
-0.918,-0.473,1.659,-0.732,-125.671,-69.641
-0.912,-0.502,1.712,-0.549,-122.07,-68.97
-0.79,-0.547,1.724,-1.038,-116.089,-68.542
-0.657,-0.576,1.692,-4.333,-111.328,-69.763
-0.554,-0.598,1.649,-9.155,-110.474,-71.533
-0.52,-0.596,1.648,-14.343,-112.793,-72.571
-0.559,-0.578,1.73,-16.724,-114.929,-71.35
-0.595,-0.61,1.842,-15.015,-113.464,-66.956
-0.557,-0.684,1.905,-12.024,-107.239,-61.523
-0.443,-0.709,1.864,-12.207,-99.487,-57.739
-0.294,-0.645,1.764,-16.296,-92.407,-57.068
-0.186,-0.526,1.692,-20.02,-88.867,-58.716
-0.208,-0.455,1.741,-17.761,-88.196,-61.096
-0.252,-0.507,1.827,-10.315,-85.449,-62.378
-0.213,-0.643,1.822,-4.15,-78.43,-61.89
-0.117,-0.718,1.737,-5.188,-70.435,-60.974
-0.03,-0.64,1.635,-11.78,-64.758,-59.998
0.001,-0.511,1.588,-15.442,-62.439,-58.716
-0.001,-0.509,1.581,-11.047,-60.669,-56.641
0.028,-0.621,1.592,-4.272,-57.312,-53.772
0.075,-0.702,1.577,-2.136,-52.429,-50.903
0.142,-0.718,1.52,-4.15,-46.204,-47.485
0.22,-0.641,1.438,-6.958,-39.551,-43.579
0.257,-0.555,1.379,-5.249,-33.691,-39.001
0.284,-0.573,1.322,2.075,-28.259,-34.241
0.348,-0.641,1.267,9.399,-22.217,-29.602
0.396,-0.638,1.23,12.878,-15.93,-24.719
0.43,-0.589,1.176,14.832,-9.827,-18.433
0.469,-0.562,1.1,17.517,-4.639,-10.925
0.458,-0.528,1.065,20.813,-1.221,-3.906
0.393,-0.505,1.109,25.208,0.793,2.075
0.281,-0.567,1.383,29.907,4.578,8.484
0.182,-1.009,2.453,29.907,19.836,17.212
0.607,-1.107,2.614,5.432,70.618,35.034
1.43,0.213,0.426,-22.156,130.371,51.941
-0.882,-0.338,1.719,-5.066,106.262,35.156
-0.747,-0.55,0.961,-0.488,104.98,13.184
-0.519,-0.482,1.117,-11.047,112,5.371
-0.016,0.152,1.036,-12.085,95.703,6.287
0,0.094,1.103,-7.385,88.745,1.892
-0.141,-0.263,1.002,-0.671,79.773,-3.235
-0.333,-0.339,1.05,-0.61,69.153,1.648
-0.234,-0.211,1.057,-1.953,57.739,8.85
-0.099,-0.218,1.026,-2.625,47.607,9.338
0.178,-0.202,1.997,-13.489,-247.803,-34.912
0.309,-0.118,2.018,-4.333,-304.626,-38.208
0.027,-0.129,2.182,8.484,-363.77,-41.443
-0.27,-0.382,2.439,19.775,-407.654,-50.964
-0.528,-1.454,2.712,24.109,-429.81,-66.345
-0.16,-1.765,2.294,-3.967,-430.176,-86.792
0.094,-1.547,2.054,-46.875,-439.148,-114.502
0.114,-1.506,2.125,-75.928,-446.777,-138.55
-0.196,-1.228,2.259,-91.248,-442.993,-141.418
-3.752,-0.868,4,-70.862,-402.405,-79.834
-3.511,-2.193,4,12.207,-249.268,22.156
-1.263,-3.3,3.999,55.786,-34.668,112.61
0.179,-2.807,3.066,1.953,104.431,156.677
0.737,-1.315,2.516,-74.768,161.499,160.767
0.455,0.087,2.588,-91.003,177.185,146.179
-0.159,0.452,2.766,-29.48,194.214,133.606
-0.639,-0.29,2.795,62.683,228.699,128.784
-1.044,-1.149,2.7,120.117,272.522,131.531
-1.403,-1.645,2.507,121.155,318.054,142.639
-1.594,-1.686,2.287,83.13,358.521,160.706
-1.846,-1.334,2.093,32.593,387.085,181.03
-2.102,-0.854,1.938,-5.371,406.189,199.036
-2.431,-0.557,1.793,-19.958,418.823,212.708
-2.75,-0.517,1.631,-18.555,427.795,222.29
-2.953,-0.578,1.429,-16.418,433.899,229.309
-3.153,-0.685,1.218,-20.874,436.462,233.704
-3.343,-0.77,0.988,-35.522,436.646,233.704
-3.58,-0.781,0.732,-59.143,433.838,231.14
-3.829,-0.666,0.419,-86.914,428.528,227.478
-4,-0.567,0.117,-114.075,420.349,223.45
-4,-0.444,-0.189,-137.756,410.156,213.745
-4,-0.28,-0.485,-154.297,396.729,195.679
-4,-0.067,-0.786,-160.4,380.31,174.133
-4,0.268,-1.056,-155.579,360.046,154.175
-3.798,0.505,-1.275,-136.475,334.229,134.766
-3.532,0.651,-1.482,-102.6,301.331,109.924
-3.226,0.683,-1.67,-62.256,261.169,80.75
-2.991,0.532,-1.81,-24.658,213.684,49.622
-2.799,0.313,-1.884,1.587,160.339,18.372
-2.61,0.168,-1.858,13.245,104.919,-9.644
-2.454,0.147,-1.724,14.282,49.377,-30.09
-2.322,0.193,-1.514,13.733,-2.563,-41.26
-2.205,0.23,-1.263,17.273,-47.668,-44.189
-2.057,0.24,-1.017,24.597,-84.473,-41.931
-1.87,0.229,-0.801,31.677,-112.244,-37.537
-1.647,0.198,-0.629,35.583,-132.996,-33.264
-1.428,0.164,-0.463,34.668,-149.902,-31.311
-1.278,0.204,-0.261,29.846,-163.757,-33.386
-1.173,0.26,-0.058,26.672,-173.096,-38.635
-1.086,0.261,0.126,27.222,-176.819,-45.654
-1.024,0.194,0.296,30.334,-175.293,-54.26
-0.972,0.097,0.435,32.349,-169.434,-63.721
-0.927,0.005,0.553,31.128,-160.828,-73.669
-0.905,-0.055,0.656,28.076,-151.55,-83.435
-0.887,-0.128,0.718,25.452,-142.517,-90.881
-0.897,-0.218,0.807,23.682,-135.437,-95.093
-0.864,-0.272,0.857,22.034,-130.798,-96.191
-0.851,-0.366,0.891,20.447,-128.418,-94.91
-0.876,-0.441,0.947,18.005,-129.089,-91.309
-0.92,-0.476,1.029,14.587,-131.714,-86.06
-1.002,-0.473,1.167,12.817,-134.766,-80.261
-1.092,-0.486,1.298,14.343,-137.085,-73.547
-1.153,-0.561,1.403,17.151,-137.878,-66.345
-1.182,-0.609,1.473,17.029,-137.512,-60.059
-1.168,-0.605,1.529,12.878,-136.169,-56.824
-1.14,-0.536,1.602,6.592,-135.254,-57.373
-1.146,-0.485,1.69,2.319,-135.986,-60.73
-1.174,-0.493,1.763,1.648,-137.756,-65.308
-1.201,-0.544,1.822,2.441,-139.16,-69.702
-1.204,-0.582,1.857,2.258,-139.099,-73.181
-1.138,-0.608,1.86,0.366,-137.146,-75.684
-1.04,-0.6,1.879,-2.563,-135.864,-77.881
-1.004,-0.599,1.92,-4.7,-136.292,-79.529
-0.968,-0.673,1.932,-5.981,-136.719,-79.224
-0.859,-0.727,1.896,-10.498,-135.498,-76.843
-0.735,-0.688,1.857,-18.372,-134.399,-73.669
-0.639,-0.607,1.849,-24.17,-134.888,-70.068
-0.569,-0.542,1.873,-24.17,-135.071,-66.223
-0.495,-0.549,1.907,-19.348,-132.996,-61.584
-0.369,-0.597,1.908,-13.611,-128.296,-57.19
-0.23,-0.609,1.866,-11.047,-121.887,-52.917
-0.103,-0.556,1.813,-11.169,-114.99,-50.537
-0.023,-0.435,1.788,-10.254,-107.544,-49.133
0.055,-0.357,1.772,-5.066,-97.839,-48.889
0.168,-0.361,1.734,2.319,-85.754,-50.049
0.27,-0.446,1.675,7.202,-73.73,-52.49
0.359,-0.515,1.62,5.859,-62.683,-55.054
0.422,-0.511,1.57,-0.366,-51.697,-56.885
0.476,-0.459,1.504,-5.676,-40.588,-56.641
0.544,-0.451,1.401,-6.775,-29.785,-53.284
0.599,-0.457,1.313,-5.188,-21.118,-47.913
0.578,-0.461,1.265,-2.869,-15.503,-41.321
0.547,-0.446,1.198,0.671,-11.536,-34.058
0.368,-0.283,1.361,6.653,-9.644,-25.574
-0.312,0.098,2.753,23.682,-1.953,-9.277
0.774,-1.824,2.718,73.242,56.03,27.283
2.212,-2.039,1.377,66.345,127.319,65.43
0.441,-1.019,2.208,-10.498,116.76,85.144
-0.562,-0.295,1.224,-9.705,128.601,82.153
-1.035,-0.354,1.085,-4.089,121.521,54.382
-0.402,-0.544,1.101,3.174,114.99,39.063
0.082,-0.252,1.143,7.08,99.792,30.518
-0.055,-0.475,1.095,6.897,87.891,18.982
-0.364,-0.541,0.998,2.258,76.965,10.681
-0.396,-0.262,0.998,-5.798,67.139,5.249
-0.36,-0.154,0.979,-8.24,59.509,0.977
-0.354,-0.298,0.933,-7.874,53.467,-1.526
-0.332,-0.252,0.932,-8.85,48.462,-3.296
-0.361,-0.084,0.95,-9.949,43.274,-4.456
-0.409,-0.062,0.935,-7.263,38.757,-3.54
-0.403,-0.111,0.923,-2.93,34.729,-0.854
-0.377,-0.144,0.914,0.488,31.799,1.587
-0.365,-0.193,0.901,2.075,29.053,2.441
-0.373,-0.203,0.897,2.014,26.489,2.808
-0.376,-0.196,0.893,1.282,24.597,2.747
-0.375,-0.198,0.894,0.427,22.949,2.319
-0.385,-0.183,0.899,-0.122,21.667,2.258
-0.383,-0.186,0.902,-0.427,20.325,2.319
-0.369,-0.206,0.905,-0.366,19.104,2.563
-0.633,-0.833,1.899,26.306,-313.049,-43.823
-0.409,-0.999,1.639,13.184,-318.481,-57.434
-0.539,-0.982,1.66,-8.789,-325.378,-72.754
-0.552,-1,1.72,-21.973,-328.918,-91.675
-0.601,-1.244,1.816,-29.358,-325.439,-105.896
-0.737,-1.021,1.678,-36.377,-310.12,-111.511
-3.498,-0.72,3.885,-39.124,-271.851,-105.347
-3.103,-1.679,4,-15.625,-148.987,-66.956
-0.456,-2.225,2.957,-12.634,18.433,-24.414
0.704,-1.842,2.006,-44.067,86.609,-4.639
0.401,-0.831,2.029,-72.754,80.627,0.122
-0.312,-0.21,2.461,-45.166,72.815,10.437
-0.63,-0.656,2.609,28.687,96.924,33.752
-0.592,-1.391,2.43,87.708,138.855,61.523
-0.565,-1.643,2.22,95.093,176.819,87.341
-0.652,-1.317,2.089,69.824,205.627,110.168
-0.814,-0.819,2.019,49.438,229.126,131.104
-1.009,-0.457,1.951,49.683,249.207,151.123
-1.218,-0.336,1.86,64.148,269.226,166.931
-1.441,-0.401,1.744,78.796,288.33,177.124
-1.646,-0.492,1.601,83.13,305.481,182.739
-1.809,-0.541,1.459,75.623,319.763,186.89
-1.943,-0.457,1.323,59.631,330.261,190.552
-2.079,-0.268,1.197,42.419,337.524,192.81
-2.259,-0.105,1.072,31.982,342.712,193.054
-2.373,0.034,0.931,28.992,345.947,191.223
-2.421,0.059,0.768,30.09,345.642,186.768
-2.414,0.105,0.622,27.893,341.492,175.659
-2.439,0.214,0.498,21.545,334.595,158.142
-2.515,0.234,0.357,16.907,327.393,138.367
-2.621,0.122,0.18,13.184,321.106,122.131
-2.641,0.007,-0.036,5.859,313.538,114.075
-2.537,-0.047,-0.262,-8.301,301.147,114.868
-2.417,-0.007,-0.451,-26.978,282.349,120.483
-2.31,0.144,-0.588,-45.593,258.362,126.465
-2.269,0.354,-0.684,-57.495,232.117,130.737
-2.303,0.615,-0.741,-58.289,205.139,131.47
-2.383,0.826,-0.795,-47.18,179.016,127.014
-2.382,0.854,-0.881,-26.611,155.151,114.075
-2.3,0.721,-0.965,-6.897,132.324,92.529
-2.209,0.581,-1.007,2.136,108.154,65.491
-2.144,0.52,-0.999,0.427,82.031,37.72
-2.044,0.542,-0.968,-5.188,55.908,14.771
-1.899,0.572,-0.928,-8.545,29.663,-0.488
-1.737,0.578,-0.868,-7.69,3.54,-10.193
-1.602,0.547,-0.774,-3.54,-22.278,-18.127
-1.518,0.483,-0.638,1.587,-47.791,-25.513
-1.448,0.391,-0.493,5.676,-70.313,-32.41
-1.364,0.315,-0.347,6.714,-88.501,-39.795
-1.272,0.271,-0.201,5.31,-102.539,-48.035
-1.191,0.253,-0.052,3.845,-112.732,-56.946
-1.116,0.223,0.089,4.761,-119.385,-65.796
-1.049,0.161,0.212,7.324,-123.474,-74.036
-0.985,0.073,0.306,10.254,-126.343,-80.322
-0.922,-0.005,0.376,11.597,-129.395,-85.205
-0.866,-0.05,0.441,10.803,-132.69,-87.769
-0.828,-0.083,0.494,10.132,-136.536,-88.379
-0.855,-0.151,0.654,9.644,-142.578,-86.975
-0.876,-0.218,0.76,8.606,-145.691,-83.984
-0.903,-0.324,0.851,5.981,-148.132,-80.75
-0.922,-0.371,0.926,-0.244,-151.855,-77.637
-0.927,-0.325,0.99,-7.935,-154.602,-75.684
-0.922,-0.268,1.056,-12.695,-156.189,-75.012
-0.945,-0.252,1.15,-12.268,-157.043,-75.317
-0.994,-0.306,1.263,-7.874,-156.311,-76.05
-1.027,-0.405,1.358,-4.395,-153.442,-76.843
-1.035,-0.5,1.415,-5.005,-148.804,-78.125
-0.999,-0.537,1.428,-9.949,-143.311,-79.346
-0.932,-0.517,1.418,-16.357,-139.16,-80.078
-0.883,-0.471,1.434,-20.691,-136.902,-80.383
-0.876,-0.473,1.467,-20.996,-136.23,-80.017
-0.885,-0.546,1.501,-19.348,-135.62,-78.735
-0.899,-0.599,1.541,-19.165,-134.399,-76.721
-0.914,-0.635,1.571,-21.118,-131.897,-74.097
-0.903,-0.649,1.587,-24.109,-127.441,-70.801
-0.853,-0.612,1.591,-27.405,-121.338,-67.2
-0.785,-0.557,1.571,-29.785,-115.051,-63.965
-0.715,-0.527,1.527,-29.785,-109.802,-61.829
-0.653,-0.51,1.494,-28.503,-105.713,-60.608
-0.608,-0.492,1.504,-26.123,-102.966,-59.57
-0.616,-0.497,1.577,-22.888,-100.22,-57.861
-0.629,-0.559,1.644,-18.982,-94.238,-55.542
-0.552,-0.655,1.637,-18.799,-84.29,-53.284
-0.424,-0.653,1.569,-23.865,-72.815,-51.758
-0.278,-0.562,1.479,-30.029,-63.416,-50.11
-0.149,-0.477,1.4,-31.372,-57.068,-47.607
-0.037,-0.423,1.366,-26.611,-52.979,-44.067
0.028,-0.439,1.38,-18.066,-49.927,-39.307
0.057,-0.526,1.395,-9.216,-46.021,-33.63
0.074,-0.614,1.392,-4.883,-39.673,-26.855
0.124,-0.624,1.343,-5.737,-31.921,-19.409
0.174,-0.55,1.279,-8.545,-24.475,-12.573
0.235,-0.459,1.21,-7.812,-17.944,-7.08
0.343,-0.389,1.081,-2.197,-13,-3.052
0.444,-0.345,0.964,6.531,-12.024,0.183
0.388,-0.311,0.936,17.456,-17.334,3.784
-0.545,-0.075,1.973,28.931,-23.987,10.437
-2.277,-2.778,4,51.819,13.977,43.396
4,-2.148,-1.397,41.687,218.811,131.897
-1.255,-1.198,3.844,-65.491,173.462,167.236
0.082,0.876,0.77,-45.349,172.119,138.428
-0.814,-1.3,1.69,7.568,193.176,86.67
0.537,-1.198,1.075,3.845,171.265,60.974
0.455,-0.064,1.334,-20.02,138.489,37.72
-0.135,-0.491,1.195,-16.418,119.812,8.484
-0.323,-0.445,1.085,-21.79,99.304,1.526
-0.105,-0.254,1.067,-27.527,80.872,0.732
-0.155,-0.176,1.053,-29.114,65.002,-0.916
-0.19,-0.014,1.042,-26.367,50.354,-1.221
-0.222,0.1,1.024,-17.456,39.001,0.366
-0.26,0.134,1.001,-2.93,30.457,5.005
-0.34,-0.005,0.958,13.306,23.865,10.01
-0.339,-0.17,0.917,23.56,21.057,14.16
-0.274,-0.341,0.895,24.963,19.531,15.32
-0.286,-0.434,0.887,19.836,17.578,12.695
-0.327,-0.385,0.894,11.169,15.503,8.24
-0.339,-0.317,0.9,3.54,14.343,4.639
-0.332,-0.265,0.912,-1.465,13.672,2.563
-0.337,-0.206,0.932,-3.967,12.817,1.526
-0.627,-0.92,2.286,44.312,-376.953,-65.186
-0.643,-1.152,2.255,41.199,-375.488,-87.402
-0.418,-1.13,2.054,26.306,-365.967,-106.201
-0.187,-0.964,2.066,14.954,-364.502,-124.451
-0.292,-0.947,2.074,27.1,-358.093,-134.094
-3.146,-1.101,3.846,49.622,-318.909,-123.596
-3.981,-2.329,4,74.402,-185.791,-78.613
-1.499,-3.087,3.73,56.763,36.865,-18.677
0.309,-2.461,2.294,-16.907,174.5,26.062
0.849,-1.162,1.616,-85.144,208.801,39.856
0.477,0.058,1.682,-91.309,191.162,38.94
-0.096,0.499,1.895,-25.635,178.589,41.87
-0.502,-0.086,1.961,72.266,188.416,56.885
-0.771,-0.882,1.884,141.052,212.097,76.538
-1.002,-1.331,1.772,153.748,237,99.121
-1.235,-1.27,1.662,125.488,258.179,124.573
-1.433,-0.889,1.521,87.341,275.574,150.208
-1.538,-0.501,1.364,61.401,288.391,174.5
-1.621,-0.281,1.208,51.453,295.959,197.083
-1.764,-0.197,1.078,49.377,297.668,215.759
-1.974,-0.112,0.965,45.898,295.776,230.042
-2.207,-0.11,0.827,39.917,292.725,237.976
-2.43,-0.248,0.656,28.076,289.856,237.122
-2.671,-0.253,0.495,3.296,288.33,224.304
-2.827,-0.083,0.316,-28.442,289.001,203.552
-2.849,0.177,0.121,-54.565,290.527,179.504
-2.715,0.419,-0.088,-66.284,290.894,155.701
-2.57,0.459,-0.299,-64.331,288.208,133.484
-2.506,0.382,-0.497,-57.922,280.334,115.173
-2.477,0.294,-0.683,-55.603,267.273,101.563
-2.41,0.234,-0.853,-58.96,249.817,91.919
-2.287,0.229,-1.002,-66.65,229.431,85.388
-2.135,0.31,-1.097,-74.89,204.712,79.59
-1.974,0.447,-1.146,-78.003,177.246,72.876
-1.809,0.57,-1.157,-72.144,147.827,64.087
-1.672,0.638,-1.146,-57.739,117.676,52.063
-1.582,0.615,-1.117,-38.086,87.463,37.72
-1.505,0.497,-1.074,-18.921,57.922,22.522
-1.436,0.368,-1.011,-5.981,30.09,8.057
-1.376,0.273,-0.919,-0.122,4.944,-3.54
-1.318,0.238,-0.8,0.671,-16.541,-12.329
-1.263,0.253,-0.667,-0.061,-34.729,-18.738
-1.203,0.286,-0.535,1.892,-49.011,-23.193
-1.132,0.305,-0.41,6.653,-60.12,-26.489
